FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
,S4U01616_20170627_020042.wav,0,0,10.2,S4U01616_20170627_020042_001,27/06/2017,02:00:42,2,26/06/2017,14:00:42,14,PIPPIP,38,35,0.921,0.806482,PIPPYG,38,48.836,41.1,3.03,63.14,48.096,51.586,203.303,49.841,1.851,614.609,2.652,13.72,1,
,S4U01616_20170627_020054.wav,0,0,15,S4U01616_20170627_020054_001,27/06/2017,02:00:54,2,26/06/2017,14:00:54,14,PIPPIP,51,38,0.745,0.744909,PIPPYG,51,49.185,26.27,2.854,60.02,48.336,51.221,280.64,49.968,1.478,504.045,2.429,17.13,1,
,S4U01616_20170627_020111.wav,0,0,5.8,S4U01616_20170627_020111_001,27/06/2017,02:01:11,2,26/06/2017,14:01:11,14,PIPPIP,19,18,0.947,0.8711,PIPPYG,19,48.514,22.32,3.519,62.062,47.994,50.865,155.356,49.449,1.981,548.005,3.022,5.47,1,
,S4U01616_20170627_020119.wav,0,0,6.142,S4U01616_20170627_020119_001,27/06/2017,02:01:19,2,26/06/2017,14:01:19,14,PIPPIP,20,17,0.85,0.784987,PIPPYG,20,48.605,23.79,3.01,60.676,48.062,50.833,197.49,49.681,1.574,521.203,2.534,6.35,1,
,S4U01616_20170627_020219.wav,0,0,15,S4U01616_20170627_020219_001,27/06/2017,02:02:19,2,26/06/2017,14:02:19,14,PIPPIP,52,47,0.904,0.814095,PIPPYG,52,48.788,22.74,3.309,62.895,48.226,51.233,256.106,49.609,1.814,610.642,2.974,12.86,1,
,S4U01616_20170627_020330.wav,0,0,6.954,S4U01616_20170627_020330_001,27/06/2017,02:03:30,2,26/06/2017,14:03:30,14,PIPPIP,24,21,0.875,0.840334,PIPPYG,24,48.861,17.23,3.135,60.896,48.081,50.901,163.903,49.527,1.745,496.693,2.723,7.65,1,
,S4U01616_20170627_020345.wav,0,0,15,S4U01616_20170627_020345_001,27/06/2017,02:03:45,2,26/06/2017,14:03:45,14,PIPPIP,54,45,0.833,0.813077,PIPPYG,54,49.083,30.8,2.942,61.567,48.043,51.085,205.687,49.951,1.569,620.179,2.405,18.46,1,
,S4U01616_20170627_020409.wav,0,0,9.764,S4U01616_20170627_020409_001,27/06/2017,02:04:09,2,26/06/2017,14:04:09,14,PIPPIP,33,26,0.788,0.781453,PIPPYG,33,49.179,30.02,3.07,61.188,48.15,51.177,179.406,50.187,1.552,596.597,2.41,10.63,1,
,S4U01616_20170627_020424.wav,0,0,7.136,S4U01616_20170627_020424_001,27/06/2017,02:04:24,2,26/06/2017,14:04:24,14,PIPPIP,22,15,0.682,0.755999,PIPPYG,22,49.158,5.55,3.277,61.902,48.059,51.038,175.2,49.694,1.618,539.873,2.648,7.58,1,
,S4U01616_20170627_020438.wav,0,0,15,S4U01616_20170627_020438_001,27/06/2017,02:04:38,2,26/06/2017,14:04:38,14,PIPPIP,56,52,0.929,0.868157,PIPPYG,56,48.79,23.43,3.141,60.509,48.086,50.709,272.105,49.533,1.615,460.148,2.706,16.48,1,
,S4U01616_20170627_020500.wav,0,0,5.394,S4U01616_20170627_020500_001,27/06/2017,02:05:00,2,26/06/2017,14:05:00,14,PIPPIP,13,11,0.846,0.8392,PIPPYG,13,48.635,32.91,2.818,58.685,47.992,50.512,203.08,49.279,1.584,367.538,2.372,4.64,1,
,S4U01616_20170627_020507.wav,0,0,6.976,S4U01616_20170627_020507_001,27/06/2017,02:05:07,2,26/06/2017,14:05:07,14,PIPPIP,14,13,0.929,0.862205,PIPPYG,14,48.838,24.23,2.993,60.925,48.045,50.812,290.806,49.48,1.71,509.206,2.562,5.32,1,
,S4U01616_20170627_020517.wav,0,0,7.264,S4U01616_20170627_020517_001,27/06/2017,02:05:17,2,26/06/2017,14:05:17,14,PIPPIP,28,27,0.964,0.804762,PIPPYG,28,49.231,-17.24,3.312,62.823,48.006,51.118,137.28,49.377,2.022,550.974,2.871,9.93,1,
,S4U01616_20170627_020548.wav,0,0,9.992,S4U01616_20170627_020548_001,27/06/2017,02:05:48,2,26/06/2017,14:05:48,14,PIPPIP,38,34,0.895,0.823539,PIPPYG,38,48.769,21.22,2.765,64.255,47.939,51.695,184.175,49.566,1.7,685.066,2.48,14.59,1,
,S4U01616_20170627_020613.wav,0,0,13.202,S4U01616_20170627_020613_001,27/06/2017,02:06:13,2,26/06/2017,14:06:13,14,PIPPIP,54,43,0.796,0.800839,PIPPYG,54,48.615,22.35,3.017,64.757,47.803,51.62,194.01,49.422,1.883,547.802,2.653,19.47,1,
,S4U01616_20170627_020628.wav,0,0,8.154,S4U01616_20170627_020628_001,27/06/2017,02:06:28,2,26/06/2017,14:06:28,14,PIPPIP,30,29,0.967,0.907129,PIPPYG,30,48.508,22.07,3.085,61.616,47.428,50.901,177.441,49.354,1.797,563.607,2.55,9.91,1,
,S4U01616_20170627_020643.wav,0,0,12.894,S4U01616_20170627_020643_001,27/06/2017,02:06:43,2,26/06/2017,14:06:43,14,PIPPIP,27,23,0.852,0.84071,PIPPYG,27,49.026,11.79,2.829,65.098,48.307,51.935,341.914,49.698,1.694,650.696,2.579,7.79,1,
,S4U01616_20170627_020707.wav,0,0,6.504,S4U01616_20170627_020707_001,27/06/2017,02:07:07,2,26/06/2017,14:07:07,14,PIPPIP,15,14,0.933,0.784397,PIPNAT,15,44.811,14.68,3.247,53.617,44.105,46.147,245.381,45.101,1.854,456.02,2.722,5.18,1,
,S4U01616_20170627_020731.wav,0,0,7.062,S4U01616_20170627_020731_001,27/06/2017,02:07:31,2,26/06/2017,14:07:31,14,PIPPIP,14,11,0.786,0.804387,PIPPYG,14,48.936,-0.96,3.211,60.331,47.999,50.807,218.382,49.066,2.051,542.78,2.863,5.05,1,
,S4U01616_20170627_020746.wav,0,0,6.136,S4U01616_20170627_020746_001,27/06/2017,02:07:46,2,26/06/2017,14:07:46,14,PIPPIP,20,17,0.85,0.878027,PIPPYG,20,48.775,-7.42,3.098,61.251,47.966,50.808,169.891,49.277,1.527,578.359,2.537,6.9,1,
,S4U01616_20170627_020823.wav,0,0,13.266,S4U01616_20170627_020823_001,27/06/2017,02:08:23,2,26/06/2017,14:08:23,14,PIPPIP,57,45,0.789,0.81014,PIPPYG,57,49.117,1.72,3.04,61.959,48.138,51.186,183.197,49.596,1.686,615.803,2.59,18.88,1,
,S4U01616_20170627_020855.wav,0,0,15,S4U01616_20170627_020855_001,27/06/2017,02:08:55,2,26/06/2017,14:08:55,14,PIPPIP,49,43,0.878,0.820387,PIPPYG,49,48.925,9.12,3.299,59.609,47.918,50.614,265.927,49.487,1.727,544.303,2.733,13.96,1,
,S4U01616_20170627_020912.wav,0,0,11.574,S4U01616_20170627_020912_001,27/06/2017,02:09:12,2,26/06/2017,14:09:12,14,PIPPIP,44,38,0.864,0.860899,PIPPYG,44,48.489,15.62,3.063,59.91,47.659,50.508,213.762,49.223,1.595,478.007,2.611,14.21,1,
,S4U01616_20170627_020925.wav,0,0,14.852,S4U01616_20170627_020925_001,27/06/2017,02:09:25,2,26/06/2017,14:09:25,14,PIPPIP,61,54,0.885,0.841028,PIPPYG,61,48.672,32.64,3.053,60.204,47.828,50.685,197.479,49.509,1.713,541.963,2.51,23.01,1,
,S4U01616_20170627_020947.wav,0,0,7.704,S4U01616_20170627_020947_001,27/06/2017,02:09:47,2,26/06/2017,14:09:47,14,PIPPIP,18,15,0.833,0.721799,PIPPYG,18,47.923,-27.45,3.43,53.409,46.429,48.533,269.948,47.92,1.551,231.113,2.792,9.24,1,
,S4U01616_20170627_021004.wav,0,0,10.392,S4U01616_20170627_021004_001,27/06/2017,02:10:04,2,26/06/2017,14:10:04,14,PIPPIP,20,11,0.55,0.716309,PIPPYG,20,49.079,17.92,3.181,59.678,48.038,50.945,330.201,49.919,1.495,177,2.534,7.9,1,
,S4U01616_20170627_021019.wav,0,0,15,S4U01616_20170627_021019_001,27/06/2017,02:10:19,2,26/06/2017,14:10:19,14,PIPPIP,68,56,0.824,0.792719,PIPPYG,68,48.641,18.64,3.329,59.737,47.845,50.532,199.813,49.564,1.757,471.913,2.854,18.78,1,
,S4U01616_20170627_021036.wav,0,0,8.398,S4U01616_20170627_021036_001,27/06/2017,02:10:36,2,26/06/2017,14:10:36,14,PIPPIP,36,28,0.778,0.799004,PIPPYG,36,48.796,24.25,3.22,60.276,47.807,50.65,166.939,49.567,1.593,559.949,2.537,14.23,1,
,S4U01616_20170627_021046.wav,0,0,10.912,S4U01616_20170627_021046_001,27/06/2017,02:10:46,2,26/06/2017,14:10:46,14,PIPPIP,30,26,0.867,0.843646,PIPPYG,30,48.929,10.6,3.587,60.733,47.792,50.617,230.982,49.723,1.799,586.655,2.888,8.18,1,
,S4U01616_20170627_021059.wav,0,0,15,S4U01616_20170627_021059_001,27/06/2017,02:10:59,2,26/06/2017,14:10:59,14,PIPPIP,68,63,0.926,0.854478,PIPPYG,68,48.232,18.48,3.823,59.848,47.525,50.188,218.421,49.037,1.992,528.712,3.135,21.06,1,
,S4U01616_20170627_021116.wav,0,0,7.168,S4U01616_20170627_021116_001,27/06/2017,02:11:16,2,26/06/2017,14:11:16,14,PIPPIP,19,16,0.842,0.739229,PIPPYG,19,48.84,36.42,2.895,65.978,48.391,52.067,213.021,49.871,1.745,731.51,2.725,6.96,1,
,S4U01616_20170627_021125.wav,0,0,13.762,S4U01616_20170627_021125_001,27/06/2017,02:11:25,2,26/06/2017,14:11:25,14,PIPPIP,63,52,0.825,0.796003,PIPPYG,63,48.265,27.82,3.146,57.96,47.692,50.061,167.747,49.072,1.672,456.272,2.753,19.17,1,
,S4U01616_20170627_021142.wav,0,0,15,S4U01616_20170627_021142_001,27/06/2017,02:11:42,2,26/06/2017,14:11:42,14,PIPPIP,67,58,0.866,0.840771,PIPPYG,67,48.462,7.21,3.447,59.874,47.593,50.278,218.162,49.032,1.914,512.711,2.935,22.28,1,
,S4U01616_20170627_021200.wav,0,0,15,S4U01616_20170627_021200_001,27/06/2017,02:12:00,2,26/06/2017,14:12:00,14,PIPPIP,75,70,0.933,0.900077,PIPPYG,75,48.202,14.5,3.856,58.261,47.452,49.824,197.995,48.871,1.976,452.219,3.248,21.23,1,
,S4U01616_20170627_021217.wav,0,0,9.312,S4U01616_20170627_021217_001,27/06/2017,02:12:17,2,26/06/2017,14:12:17,14,PIPPIP,36,32,0.889,0.828531,PIPPYG,36,48.843,14.05,3.268,60.39,47.949,50.732,178.042,49.376,1.913,495.586,2.835,11.46,1,
,S4U01616_20170627_021234.wav,0,0,7.12,S4U01616_20170627_021234_001,27/06/2017,02:12:34,2,26/06/2017,14:12:34,14,PIPPIP,14,11,0.786,0.723573,PIPPYG,14,48.716,30.79,2.865,60.101,48.048,50.818,226.573,49.309,1.705,560.728,2.535,5.54,1,
,S4U01616_20170627_021249.wav,0,0,6.386,S4U01616_20170627_021249_001,27/06/2017,02:12:49,2,26/06/2017,14:12:49,14,PIPPIP,21,17,0.81,0.829547,PIPPYG,21,48.75,38.78,3.321,62.941,48.106,51.3,163.995,49.806,2.055,693.605,2.983,7.28,1,
,S4U01616_20170627_021308.wav,0,0,15,S4U01616_20170627_021308_001,27/06/2017,02:13:08,2,26/06/2017,14:13:08,14,PIPPIP,58,52,0.897,0.860497,PIPPYG,58,48.567,22.21,3.648,63.208,47.934,50.882,176.525,49.462,1.895,629.648,3.215,16.21,1,
,S4U01616_20170627_021336.wav,0,0,7.022,S4U01616_20170627_021336_001,27/06/2017,02:13:36,2,26/06/2017,14:13:36,14,PIPPIP,22,16,0.727,0.733708,PIPPYG,22,48.921,22.6,2.928,60.444,48.027,50.963,204.161,49.915,1.51,532.977,2.395,8.17,1,
,S4U01616_20170627_021345.wav,0,0,15,S4U01616_20170627_021345_001,27/06/2017,02:13:45,2,26/06/2017,14:13:45,14,PIPPIP,61,47,0.77,0.794432,PIPPYG,61,48.878,12.55,3.143,60.539,47.938,50.895,219.554,49.61,1.709,468.684,2.592,21.55,1,
,S4U01616_20170627_021403.wav,0,0,15,S4U01616_20170627_021403_001,27/06/2017,02:14:03,2,26/06/2017,14:14:03,14,PIPPIP,75,61,0.813,0.821547,PIPPYG,75,48.396,26.11,3.309,60.281,47.616,50.483,192.381,49.355,1.818,495.816,2.871,23.69,1,
,S4U01616_20170627_021422.wav,0,0,15,S4U01616_20170627_021422_001,27/06/2017,02:14:22,2,26/06/2017,14:14:22,14,PIPPIP,62,59,0.952,0.844731,PIPPYG,62,48.497,27.62,3.444,60.384,47.72,50.454,184.569,49.16,1.96,497.514,2.802,18.78,1,
,S4U01616_20170627_021440.wav,0,0,13.914,S4U01616_20170627_021440_001,27/06/2017,02:14:40,2,26/06/2017,14:14:40,14,PIPPIP,31,27,0.871,0.873694,PIPPYG,31,48.312,38.25,3.116,59.071,47.72,50.338,349.095,49.166,1.868,500.962,2.792,9.83,1,
,S4U01616_20170627_021501.wav,0,0,7.906,S4U01616_20170627_021501_001,27/06/2017,02:15:01,2,26/06/2017,14:15:01,14,PIPPIP,22,19,0.864,0.834154,PIPPYG,22,48.508,31.37,2.904,57.656,47.946,50.233,233.371,49.332,1.389,507.308,2.219,6.48,1,
,S4U01616_20170627_021517.wav,0,0,15,S4U01616_20170627_021517_001,27/06/2017,02:15:17,2,26/06/2017,14:15:17,14,PIPPIP,56,53,0.946,0.87376,PIPPYG,56,47.961,23.3,3.555,57.971,47.386,49.729,263.828,48.844,1.816,441.164,3.068,16.58,1,
,S4U01616_20170627_021535.wav,0,0,7.986,S4U01616_20170627_021535_001,27/06/2017,02:15:35,2,26/06/2017,14:15:35,14,PIPPIP,28,26,0.929,0.882407,PIPPYG,28,48.424,20.48,3.976,60.585,47.609,50.269,138.056,49.21,2.181,482.346,3.33,8.88,1,
,S4U01616_20170627_021545.wav,0,0,15,S4U01616_20170627_021545_001,27/06/2017,02:15:45,2,26/06/2017,14:15:45,14,PIPPIP,52,46,0.885,0.860245,PIPPYG,52,48.145,9.21,3.205,57.417,47.323,49.719,282.607,48.793,1.679,479.472,2.767,16.25,1,
,S4U01616_20170627_021602.wav,0,0,15,S4U01616_20170627_021602_001,27/06/2017,02:16:02,2,26/06/2017,14:16:02,14,PIPPIP,77,70,0.909,0.823423,PIPPYG,77,48.228,31.34,3.36,58.249,47.499,49.94,191.329,48.996,1.786,490.33,2.849,24.97,1,
,S4U01616_20170627_021619.wav,0,0,7.342,S4U01616_20170627_021619_001,27/06/2017,02:16:19,2,26/06/2017,14:16:19,14,PIPPIP,38,34,0.895,0.857581,PIPPYG,38,48.723,23.37,3.382,60.03,47.771,50.564,142.357,49.574,1.775,469.409,2.676,14.18,1,
,S4U01616_20170627_021629.wav,0,0,15,S4U01616_20170627_021629_001,27/06/2017,02:16:29,2,26/06/2017,14:16:29,14,PIPPIP,64,51,0.797,0.82842,PIPPYG,64,48.664,16.33,2.968,61.619,47.994,50.898,220.037,49.325,1.629,563.089,2.573,22.13,1,
,S4U01616_20170627_021648.wav,0,0,9.374,S4U01616_20170627_021648_001,27/06/2017,02:16:48,2,26/06/2017,14:16:48,14,PIPPIP,29,23,0.793,0.827038,PIPPYG,29,48.76,14.67,3.058,61.797,48.028,50.903,218.803,49.624,1.679,565.701,2.577,10.35,1,
,S4U01616_20170627_021701.wav,0,0,9.146,S4U01616_20170627_021701_001,27/06/2017,02:17:01,2,26/06/2017,14:17:01,14,PIPPIP,29,23,0.793,0.841405,PIPPYG,29,48.899,3.02,3.234,64.11,47.807,51.253,202.299,49.448,1.958,591.501,2.853,12.05,1,
,S4U01616_20170627_021712.wav,0,0,6.504,S4U01616_20170627_021712_001,27/06/2017,02:17:12,2,26/06/2017,14:17:12,14,PIPPIP,24,23,0.958,0.884223,PIPPYG,24,48.341,14.52,3.058,58.244,47.658,50.023,140.71,48.759,1.69,543.839,2.63,9.65,1,
,S4U01616_20170627_021724.wav,0,0,15,S4U01616_20170627_021724_001,27/06/2017,02:17:24,2,26/06/2017,14:17:24,14,PIPPIP,51,48,0.941,0.88415,PIPPYG,51,48.634,1.03,3.274,60.343,47.831,50.51,256.474,49.015,1.883,463.254,2.833,14.38,1,
,S4U01616_20170627_021746.wav,0,0,7.826,S4U01616_20170627_021746_001,27/06/2017,02:17:46,2,26/06/2017,14:17:46,14,PIPPIP,27,26,0.963,0.891151,PIPPYG,27,48.582,24.68,3.088,60.247,47.879,50.655,181.141,49.424,1.68,534.973,2.637,8.33,1,
,S4U01616_20170627_021801.wav,0,0,6.672,S4U01616_20170627_021801_001,27/06/2017,02:18:01,2,26/06/2017,14:18:01,14,PIPPIP,27,16,0.593,0.502177,PIPNAT,27,44.677,25.28,3.135,54.432,44.187,46.705,135.903,45.352,1.925,362.847,2.754,7.75,1,
,S4U01616_20170627_021814.wav,0,0,5.348,S4U01616_20170627_021814_001,27/06/2017,02:18:14,2,26/06/2017,14:18:14,14,PIPPIP,15,14,0.933,0.864627,PIPPYG,15,48.558,37.84,2.684,60.293,47.974,50.938,179.073,49.588,1.489,390.702,2.321,5.35,1,
,S4U01616_20170627_021827.wav,0,0,6.486,S4U01616_20170627_021827_001,27/06/2017,02:18:27,2,26/06/2017,14:18:27,14,PIPPIP,16,14,0.875,0.815417,PIPPYG,16,48.423,39,2.971,58.324,47.89,50.339,186.001,49.383,1.457,430.011,2.382,6.74,1,
,S4U01616_20170627_021843.wav,0,0,7.018,S4U01616_20170627_021843_001,27/06/2017,02:18:43,2,26/06/2017,14:18:43,14,PIPPIP,25,20,0.8,0.764971,PIPPYG,25,48.879,-13.62,3.176,60.601,47.931,50.699,152.17,49.252,1.877,543.483,2.807,9.16,1,
,S4U01616_20170627_021857.wav,0,0,7.498,S4U01616_20170627_021857_001,27/06/2017,02:18:57,2,26/06/2017,14:18:57,14,PIPPIP,22,20,0.909,0.836058,PIPPYG,22,48.782,27.9,2.95,61.748,48.235,51.173,170.228,49.605,1.621,602.085,2.553,6.79,1,
,S4U01616_20170627_021911.wav,0,0,15,S4U01616_20170627_021911_001,27/06/2017,02:19:11,2,26/06/2017,14:19:11,14,PIPPIP,61,51,0.836,0.81798,PIPPYG,61,48.9,11.82,3.12,59.566,47.936,50.592,233.21,49.483,1.691,436.662,2.642,18.6,1,
,S4U01616_20170627_021928.wav,0,0,10.494,S4U01616_20170627_021928_001,27/06/2017,02:19:28,2,26/06/2017,14:19:28,14,PIPPIP,35,27,0.771,0.747848,PIPPYG,35,48.881,24.49,3.331,61.678,47.94,51.032,190.785,49.473,1.844,525.431,2.817,12.55,1,
,S4U01616_20170627_021940.wav,0,0,15,S4U01616_20170627_021940_001,27/06/2017,02:19:40,2,26/06/2017,14:19:40,14,PIPPIP,72,59,0.819,0.827134,PIPPYG,72,48.752,21.33,3.362,63.394,48.007,51.197,208.017,49.398,1.961,579.238,2.886,23.17,1,
,S4U01616_20170627_021957.wav,0,0,7.206,S4U01616_20170627_021957_001,27/06/2017,02:19:57,2,26/06/2017,14:19:57,14,PIPPIP,15,14,0.933,0.876072,PIPPYG,15,48.309,37.83,2.666,61.268,47.845,50.776,288.429,49.407,1.307,361.81,2.216,5.16,1,
,S4U01616_20170627_022006.wav,0,0,7.616,S4U01616_20170627_022006_001,27/06/2017,02:20:06,2,26/06/2017,14:20:06,14,PIPPIP,27,23,0.852,0.797746,PIPPYG,27,49.213,5.27,2.921,64.443,48.248,51.632,170.56,49.761,1.738,668.033,2.482,10.72,1,
,S4U01616_20170627_022015.wav,0,0,10.33,S4U01616_20170627_022015_001,27/06/2017,02:20:15,2,26/06/2017,14:20:15,14,PIPPIP,36,31,0.861,0.778261,PIPPYG,36,49.061,3.16,3.12,61.278,47.939,50.786,188.411,49.347,1.744,467.871,2.646,15.13,1,
,S4U01616_20170627_022028.wav,0,0,3.642,S4U01616_20170627_022028_001,27/06/2017,02:20:28,2,26/06/2017,14:20:28,14,PIPPIP,9,7,0.778,0.740542,PIPPYG,9,49.129,20.4,3.224,66.313,48.452,51.961,71.381,49.694,1.947,698.696,2.839,4.01,1,
,S4U01616_20170627_022033.wav,0,0,15,S4U01616_20170627_022033_001,27/06/2017,02:20:33,2,26/06/2017,14:20:33,14,PIPPIP,47,37,0.787,0.832961,PIPPYG,47,48.933,32.47,2.98,61.111,48.017,51.028,255.55,50.047,1.521,579.025,2.43,18.14,1,
,S4U01616_20170627_022104.wav,0,0,14.066,S4U01616_20170627_022104_001,27/06/2017,02:21:04,2,26/06/2017,14:21:04,14,PIPPIP,30,26,0.867,0.829028,PIPPYG,30,48.554,20.88,3.112,57.935,47.778,50.234,320.851,49.231,1.648,434.712,2.529,10.32,1,
,S4U01616_20170627_022134.wav,0,0,15,S4U01616_20170627_022134_001,27/06/2017,02:21:34,2,26/06/2017,14:21:34,14,PIPPIP,56,44,0.786,0.814031,PIPPYG,56,48.72,14.69,3.078,59.395,47.857,50.521,267.759,49.337,1.566,452.868,2.656,16.92,1,
,S4U01616_20170627_022151.wav,0,0,6.326,S4U01616_20170627_022151_001,27/06/2017,02:21:51,2,26/06/2017,14:21:51,14,PIPPIP,20,19,0.95,0.906259,PIPPYG,20,48.356,18.14,3.808,60.489,47.806,50.354,174.8,49.068,1.957,553.277,3.386,6.1,1,
,S4U01616_20170627_022159.wav,0,0,14.932,S4U01616_20170627_022159_001,27/06/2017,02:21:59,2,26/06/2017,14:21:59,14,PIPPIP,55,41,0.745,0.759406,PIPPYG,55,49.427,-0.68,3.068,62.458,48.32,51.381,219.289,49.837,1.664,568.04,2.555,18.66,1,
,S4U01616_20170627_022216.wav,0,0,4.206,S4U01616_20170627_022216_001,27/06/2017,02:22:16,2,26/06/2017,14:22:16,14,PIPPIP,9,9,1,0.840521,PIPPYG,9,48.596,32.21,3.262,62.328,47.944,51.122,138.712,49.202,1.921,448.872,2.875,3.07,1,
,S4U01616_20170627_022222.wav,0,0,15,S4U01616_20170627_022222_001,27/06/2017,02:22:22,2,26/06/2017,14:22:22,14,PIPPIP,50,43,0.86,0.813481,PIPPYG,50,48.719,12.58,3.145,62.877,47.977,51.149,296.711,49.544,1.787,613.077,2.69,16.82,1,PIPPIP
,S4U01616_20170627_022239.wav,0,0,10.63,S4U01616_20170627_022239_001,27/06/2017,02:22:39,2,26/06/2017,14:22:39,14,PIPPYG,32,15,0.469,0.508222,PIPPIP,32,50.745,51.93,2.718,67.28,50.26,53.835,254.289,52.196,1.416,680.68,2.424,9.62,1,PIPPIP
,S4U01616_20170627_022300.wav,0,0,6.7,S4U01616_20170627_022300_001,27/06/2017,02:23:00,2,26/06/2017,14:23:00,14,PIPPIP,17,16,0.941,0.921859,,17,47.371,3.43,3.033,60.703,46.425,49.577,191.886,48.185,1.668,553.6,2.533,6.82,1,PIPPIP
,S4U01616_20170627_022400.wav,0,0,8.796,S4U01616_20170627_022400_001,27/06/2017,02:24:00,2,26/06/2017,14:24:00,14,PIPPIP,22,18,0.818,0.790118,PIPPYG,22,47.611,69.6,2.88,57.922,47.099,49.675,210.533,49.014,1.472,415.065,2.529,8.16,1,PIPPIP
,S4U01616_20170627_022453.wav,0,0,9.442,S4U01616_20170627_022453_001,27/06/2017,02:24:53,2,26/06/2017,14:24:53,14,PIPPYG,14,10,0.714,0.676682,PIPPIP,14,50.969,37.4,2.96,58.81,49.594,52.197,504.825,51.633,1.543,428.8,2.373,5.31,1,PIPPIP
,S4U01616_20170627_022505.wav,0,0,3.006,S4U01616_20170627_022505_001,27/06/2017,02:25:05,2,26/06/2017,14:25:05,14,Noise,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PIPPIP
,S4U01616_20170627_022512.wav,0,0,3.616,S4U01616_20170627_022512_001,27/06/2017,02:25:12,2,26/06/2017,14:25:12,14,PIPPIP,4,4,1,0.888073,PIPPYG,4,47.766,45.44,2.98,63.611,47.623,50.941,130.386,49.135,1.886,613.958,2.797,1.37,1,PIPPIP
,S4U01616_20170627_022517.wav,0,0,10.704,S4U01616_20170627_022517_001,27/06/2017,02:25:17,2,26/06/2017,14:25:17,14,PIPPIP,15,10,0.667,0.673473,PIPPYG,15,49.329,21.93,2.87,56.646,48.397,50.482,488.283,49.983,1.273,468.011,2.297,5.3,1,
,S4U01616_20170627_022536.wav,0,0,6.814,S4U01616_20170627_022536_001,27/06/2017,02:25:36,2,26/06/2017,14:25:36,14,PIPPIP,21,11,0.524,0.562417,PIPPYG,21,49.63,39.68,2.785,59.55,48.94,51.537,183.769,50.597,1.505,492.974,2.393,7.46,1,
,S4U01616_20170627_022546.wav,0,0,10.376,S4U01616_20170627_022546_001,27/06/2017,02:25:46,2,26/06/2017,14:25:46,14,PIPPIP,29,17,0.586,0.642957,PIPPYG,29,49.737,35.43,3.104,59.476,48.925,51.384,246.164,50.599,1.485,475.191,2.375,9.54,1,
,S4U01616_20170627_022832.wav,0,0,15,S4U01616_20170627_022832_001,27/06/2017,02:28:32,2,26/06/2017,14:28:32,14,PIPPIP,63,47,0.746,0.763687,PIPPYG,63,48.692,36.5,2.902,63.827,47.999,51.605,205.278,49.741,1.721,587.567,2.603,20.8,1,
,S4U01616_20170627_022853.wav,0,0,15,S4U01616_20170627_022853_001,27/06/2017,02:28:53,2,26/06/2017,14:28:53,14,PIPPIP,69,58,0.841,0.820788,PIPPYG,69,48.918,9.18,3.155,64.364,47.819,51.709,215.674,49.582,1.896,552.418,2.688,27.31,1,
,S4U01616_20170627_022910.wav,0,0,6.564,S4U01616_20170627_022910_001,27/06/2017,02:29:10,2,26/06/2017,14:29:10,14,PIPPIP,21,17,0.81,0.885736,PIPPYG,21,48.853,42.46,3.128,69.872,48.086,52.773,178.311,49.959,1.877,695.973,2.716,7.45,1,
,S4U01616_20170627_022918.wav,0,0,15,S4U01616_20170627_022918_001,27/06/2017,02:29:18,2,26/06/2017,14:29:18,14,PIPPIP,64,47,0.734,0.774111,PIPPYG,64,48.72,20.66,2.962,61.898,47.954,51.266,236.421,49.559,1.783,561.437,2.576,21.41,1,
,S4U01616_20170627_022935.wav,0,0,13.686,S4U01616_20170627_022935_001,27/06/2017,02:29:35,2,26/06/2017,14:29:35,14,PIPPIP,46,37,0.804,0.835438,PIPPYG,46,48.513,20.12,2.906,59.298,47.789,50.577,235.84,49.418,1.535,436.06,2.48,13.61,1,
,S4U01616_20170627_022951.wav,0,0,14.572,S4U01616_20170627_022951_001,27/06/2017,02:29:51,2,26/06/2017,14:29:51,14,PIPPIP,47,39,0.83,0.824511,PIPPYG,47,48.503,15.77,2.926,62.17,47.674,51.201,241.983,49.228,1.711,499.328,2.467,18.4,1,
,S4U01616_20170627_023008.wav,0,0,8.6,S4U01616_20170627_023008_001,27/06/2017,02:30:08,2,26/06/2017,14:30:08,14,PIPPIP,24,22,0.917,0.821476,,24,48.625,14.58,2.736,60.175,47.761,50.841,239.615,49.323,1.605,501.338,2.452,8.82,1,
,S4U01616_20170627_023018.wav,0,0,8.21,S4U01616_20170627_023018_001,27/06/2017,02:30:18,2,26/06/2017,14:30:18,14,PIPPIP,21,16,0.762,0.782085,PIPPYG,21,48.473,64.26,2.91,63.187,47.888,51.507,242.508,49.931,1.66,535.399,2.478,7.82,1,
,S4U01616_20170627_023028.wav,0,0,6.556,S4U01616_20170627_023028_001,27/06/2017,02:30:28,2,26/06/2017,14:30:28,14,PIPPIP,15,14,0.933,0.880295,,15,48.553,28.01,3.334,65.41,47.576,51.645,218.999,49.611,2.166,578.435,2.945,5.24,1,
